customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,tenure_group,avg_charge_per_month,services_count,is_auto_pay,is_high_monthly_charge
4698-KVLLG,Female,Yes,No,No,51,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),967.9,No,25+,18.978431372549,0,1,0
5095-AESKG,Female,No,Yes,No,3,91.5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),242.95,Yes,0-6,80.9833333333333,2,1,1
2887-JPYLU,Female,No,No,Yes,41,45.2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1841.9,No,25+,44.9243902439024,0,1,0
4770-QAZXN,Female,No,No,No,13,19.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),232.1,No,13-24,17.8538461538462,0,1,0
4896-CPRPF,Male,No,Yes,Yes,35,25.45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),809.25,No,25+,23.1214285714286,0,1,0
1871-MOWRM,Male,No,Yes,No,12,80.85,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),866.45,Yes,7-12,72.2041666666667,2,1,1
9714-EDSUC,Male,No,No,No,4,94.9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,360.55,No,0-6,90.1375,4,0,1
2027-OAQQC,Female,No,No,No,43,49.05,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),2076.2,Yes,25+,48.2837209302326,3,1,0
0282-NVSJS,Female,Yes,Yes,Yes,12,29.3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,355.9,No,7-12,29.6583333333333,1,0,0
9090-SGQXL,Male,Yes,Yes,No,68,105.3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,7299.65,Yes,25+,107.347794117647,4,0,1
6595-YGXIT,Male,Yes,No,No,25,88.95,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,2291.2,Yes,25+,91.648,2,0,1
7353-YOWFP,Female,No,No,No,7,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,129.15,No,7-12,18.45,0,0,0
9835-ZIITK,Male,Yes,Yes,No,66,110.85,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,7491.75,Yes,25+,113.511363636364,5,0,1
8008-ESFLK,Female,No,Yes,No,53,110.5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,5835.5,No,25+,110.103773584906,6,0,1
7537-CBQUZ,Male,Yes,No,No,63,109.4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),7031.45,No,25+,111.610317460317,5,1,1
1555-DJEQW,Female,No,Yes,Yes,70,114.2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7723.9,Yes,25+,110.341428571429,6,1,1
5649-TJHOV,Male,Yes,Yes,No,27,36.5,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1032.0,Yes,25+,38.2222222222222,1,1,0
0519-XUZJU,Female,No,No,No,1,70.75,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,Yes,0-6,70.75,0,0,0
3363-EWLGO,Female,No,No,No,5,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,109.6,No,0-6,21.92,0,0,0
4750-UKWJK,Female,Yes,Yes,No,37,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,727.8,No,25+,19.6702702702703,0,0,0
6338-AVWCY,Male,No,No,No,3,40.15,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,130.75,Yes,0-6,43.5833333333333,2,0,0
1689-YQBYY,Female,No,No,Yes,12,76.6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,893.0,No,7-12,74.4166666666667,0,0,0
4487-ZYJZK,Female,No,Yes,Yes,38,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),763.1,No,25+,20.0815789473684,0,1,0
2959-FENLU,Female,No,No,No,9,85.3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),781.4,No,7-12,86.8222222222222,2,1,1
0708-LGSMF,Male,No,Yes,No,13,65.85,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,902.25,No,13-24,69.4038461538462,2,0,0
9253-QXKBE,Male,Yes,Yes,No,29,94.45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2653.65,Yes,25+,91.5051724137931,2,0,1
7634-HLQJR,Female,No,Yes,Yes,47,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1016.7,No,25+,21.631914893617,0,1,0
0487-RPVUM,Male,No,Yes,No,61,99.4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),5943.65,No,25+,97.4368852459016,4,1,1
4079-ULGFR,Male,No,No,No,16,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,275.7,No,13-24,17.23125,0,0,0
2516-XSJKX,Female,No,Yes,Yes,41,78.45,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,3126.45,No,25+,76.2548780487805,5,0,0
0057-QBUQH,Female,No,No,Yes,43,25.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1070.15,No,25+,24.8872093023256,0,0,0
9445-SZLCH,Female,No,Yes,Yes,36,97.35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),3457.9,Yes,25+,96.0527777777778,3,1,1
6599-SFQVE,Female,No,No,No,6,55.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,340.4,No,0-6,56.7333333333333,1,0,0
8331-ZXFOE,Female,No,No,No,58,71.1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),4299.2,No,25+,74.1241379310345,4,1,0
4003-FUSHP,Male,No,No,No,19,61.55,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1093.2,No,13-24,57.5368421052632,2,1,0
0356-ERHVT,Male,No,Yes,No,11,45.9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),521.9,No,7-12,47.4454545454545,0,1,0
7325-ENZFI,Female,No,No,No,39,40.3,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),1630.4,No,25+,41.8051282051282,3,1,0
4884-ZTHVF,Female,Yes,No,No,8,87.1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,713.6,No,7-12,89.2,2,0,1
3920-HIHMQ,Female,No,No,Yes,26,49.5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1265.65,No,25+,48.6788461538462,0,0,0
3055-OYMSE,Female,Yes,No,No,53,73.8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),4003.85,No,25+,75.5443396226415,1,1,0
0613-WUXUM,Female,No,Yes,Yes,70,19.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1401.4,No,25+,20.02,0,0,0
7568-PODML,Male,No,No,No,1,45.3,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,Yes,0-6,45.3,2,0,0
4458-KVRBJ,Male,No,No,No,59,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1510.5,No,25+,25.6016949152542,0,0,0
5349-IECLD,Male,No,No,No,2,94.95,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,178.1,Yes,0-6,89.05,3,0,1
1397-XKKWR,Male,No,No,No,7,35.3,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,264.8,No,7-12,37.8285714285714,2,0,0
3945-GFWQL,Female,No,No,Yes,12,44.55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,480.6,Yes,7-12,40.05,0,0,0
8097-OMULG,Male,No,Yes,Yes,59,76.75,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),4541.9,No,25+,76.9813559322034,5,1,0
6013-BHCAW,Male,No,Yes,Yes,61,81.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),4976.15,No,25+,81.5762295081967,4,1,1
0401-WDBXM,Male,No,Yes,Yes,72,105.55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),7542.25,No,25+,104.753472222222,4,1,1
3387-PLKUI,Female,No,Yes,Yes,13,18.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,251.25,No,13-24,19.3269230769231,0,0,0
6096-EGVTU,Female,No,Yes,Yes,64,24.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1595.5,No,25+,24.9296875,0,0,0
3797-VTIDR,Male,No,Yes,No,1,23.45,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,Yes,0-6,23.45,0,0,0
5081-NWSUP,Female,No,No,No,10,64.9,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,685.55,No,7-12,68.555,3,0,0
2580-ATZSQ,Female,No,Yes,Yes,65,61.35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),3874.1,No,25+,59.6015384615385,3,1,0
8085-MSNLK,Female,No,Yes,No,62,113.95,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,6891.4,No,25+,111.151612903226,6,0,1
9691-HKOVS,Female,No,Yes,No,55,90.15,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,4916.95,No,25+,89.3990909090909,6,0,1
9881-VCZEP,Female,No,Yes,No,25,54.1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1373.0,No,25+,54.92,1,0,0
9526-BIHHD,Male,No,No,No,1,29.7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,Yes,0-6,29.7,1,0,0
8757-TFHHJ,Male,No,No,No,1,49.8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,No,0-6,49.8,1,1,0
4523-WXCEF,Female,No,Yes,No,59,101.1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,6039.9,Yes,25+,102.371186440678,3,0,1
1468-DEFNC,Male,Yes,Yes,Yes,64,24.4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1548.65,No,25+,24.19765625,0,1,0
5119-KEPFY,Male,No,Yes,No,36,95.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3440.25,No,25+,95.5625,2,1,1
8364-TRMMK,Female,No,No,No,3,50.65,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,151.3,Yes,0-6,50.4333333333333,0,0,0
0916-KNFAJ,Male,No,Yes,No,61,69.9,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,4226.7,No,25+,69.2901639344262,3,0,0
8319-QBEHW,Male,No,No,Yes,26,39.95,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),1023.75,No,25+,39.375,2,1,0
3063-QFSZL,Female,No,No,No,1,55.4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,Yes,0-6,55.4,1,0,0
8775-LHDJH,Female,Yes,Yes,No,1,90.6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,Yes,0-6,90.6,2,0,1
9625-QNLUX,Male,No,Yes,Yes,68,103.25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),7074.4,No,25+,104.035294117647,5,1,1
3097-NQYSN,Male,Yes,Yes,No,2,86.85,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,156.35,Yes,0-6,78.175,1,0,1
4024-CSNBY,Female,No,Yes,No,72,94.25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),6849.75,No,25+,95.1354166666667,4,1,1
7110-BDTWG,Female,No,Yes,No,71,47.05,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,3263.6,No,25+,45.9661971830986,3,0,0
7493-GVFIO,Male,No,No,No,57,20.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1252.85,No,25+,21.9798245614035,0,1,0
0690-SRQID,Male,No,No,No,4,19.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.55,No,0-6,16.8875,0,0,0
9605-WGJVW,Female,Yes,No,No,1,70.2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,No,0-6,70.2,0,0,0
9114-DPSIA,Male,No,Yes,Yes,72,81.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),5750.0,No,25+,79.8611111111111,5,1,1
4700-UBQMV,Male,No,Yes,Yes,21,75.9,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1549.75,No,13-24,73.7976190476191,3,1,0
7711-GQBZC,Female,No,Yes,Yes,71,24.7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1810.55,No,25+,25.5007042253521,0,1,0
3565-UNOCC,Female,Yes,Yes,No,29,99.05,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),2952.85,Yes,25+,101.822413793103,3,1,1
4627-MIHJH,Female,Yes,No,No,69,110.25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),7467.55,No,25+,108.225362318841,5,1,1
9795-NREXC,Female,No,Yes,No,64,85.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5484.4,No,25+,85.69375,5,1,1
8573-CGOCC,Male,No,No,No,16,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),294.9,No,13-24,18.43125,0,1,0
7356-AYNJP,Female,No,No,No,4,23.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,97.5,No,0-6,24.375,0,0,0
9249-FXSCK,Female,No,No,No,52,111.25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),5916.45,Yes,25+,113.777884615385,5,1,1
5493-SDRDQ,Male,No,No,No,2,55.1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,113.35,Yes,0-6,56.675,2,0,0
6286-SUUWT,Male,No,No,No,1,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,No,0-6,19.95,0,0,0
4819-HJPIW,Male,No,No,No,18,25.15,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,476.8,No,13-24,26.4888888888889,0,0,0
8654-DHAOW,Female,No,No,No,2,54.15,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,101.65,No,0-6,50.825,1,0,0
5438-QMDDL,Female,No,Yes,No,19,59.8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,1130.85,No,13-24,59.5184210526316,2,0,0
9812-GHVRI,Female,No,No,No,40,83.85,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),3532.25,No,25+,88.30625,1,1,1
5553-AOINX,Female,Yes,Yes,Yes,66,104.9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,6891.45,No,25+,104.415909090909,4,0,1
1228-ZLNBX,Male,No,No,No,21,75.3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,1570.7,No,13-24,74.7952380952381,0,0,0
4226-KKDON,Male,No,No,No,8,66.65,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,520.95,No,7-12,65.11875,3,0,0
3831-YCPUO,Female,No,Yes,Yes,72,109.5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),7854.9,No,25+,109.095833333333,6,1,1
7445-WMRBW,Female,No,No,No,48,73.85,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),3581.4,No,25+,74.6125,4,1,0
3308-DGHKL,Male,No,No,No,69,19.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1447.9,No,25+,20.9840579710145,0,1,0
9924-JPRMC,Male,No,No,No,72,118.2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,8547.15,No,25+,118.710416666667,6,0,1
0080-EMYVY,Female,No,No,No,14,51.45,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),727.85,No,13-24,51.9892857142857,1,1,0
6218-KNUBD,Male,No,No,No,6,59.45,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,357.6,No,0-6,59.6,2,0,0
7337-CINUD,Female,No,Yes,Yes,8,19.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),159.35,No,7-12,19.91875,0,1,0
7609-NRNCA,Female,No,No,No,17,19.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,280.85,No,13-24,16.5205882352941,0,0,0
0623-EJQEG,Male,No,No,No,65,93.55,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,6069.25,No,25+,93.3730769230769,3,0,1
7153-CHRBV,Female,No,Yes,Yes,57,59.3,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,3274.35,No,25+,57.4447368421053,3,0,0
0871-URUWO,Male,No,Yes,No,13,102.25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1359.0,Yes,13-24,104.538461538462,3,1,1
9190-MFJLN,Male,Yes,No,No,19,95.9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1777.9,Yes,13-24,93.5736842105263,3,1,1
6198-PNNSZ,Female,No,Yes,No,56,109.8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),6109.65,No,25+,109.100892857143,5,1,1
3317-VLGQT,Female,No,Yes,No,14,78.1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1122.4,No,13-24,80.1714285714286,1,0,0
4132-POCZS,Male,No,Yes,No,52,39.9,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2020.9,No,25+,38.8634615384615,2,0,0
5614-DNZCE,Female,No,No,No,58,64.9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),3795.45,No,25+,65.4387931034483,4,1,0
1095-JUDTC,Female,Yes,No,No,47,95.05,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,4504.55,Yes,25+,95.8414893617021,3,0,1
3896-RCYYE,Female,No,No,No,67,53.4,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3579.15,No,25+,53.4201492537313,4,1,0
9638-JIQYA,Male,No,No,No,2,24.9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.7,No,0-6,24.85,0,1,0
3258-SANFR,Male,Yes,No,No,6,44.7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),276.5,No,0-6,46.0833333333333,0,1,0
3726-TBHQT,Male,No,Yes,Yes,71,114.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),8175.9,No,25+,115.153521126761,6,1,1
3190-ITQXP,Female,No,Yes,Yes,46,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),890.35,No,25+,19.3554347826087,0,1,0
0870-VEMYL,Female,No,No,No,5,53.85,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),259.8,Yes,0-6,51.96,2,1,0
4833-QTJNO,Male,Yes,Yes,No,67,83.85,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),5588.8,No,25+,83.4149253731343,2,1,1
3039-MJSLN,Male,No,No,Yes,3,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.6,No,0-6,16.8666666666667,0,1,0
0178-CIIKR,Female,No,No,No,3,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,58.0,No,0-6,19.3333333333333,0,0,0
5385-SUIRI,Male,Yes,Yes,No,52,104.2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5568.35,Yes,25+,107.083653846154,4,0,1
3982-XWFZQ,Female,No,Yes,No,42,50.25,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2203.65,Yes,25+,52.4678571428571,0,0,0
5774-QPLTF,Male,No,Yes,Yes,50,20.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,938.95,No,25+,18.779,0,0,0
2322-VCZHZ,Male,Yes,Yes,No,23,90.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,2024.1,No,13-24,88.004347826087,3,0,1
5010-IPEAQ,Female,No,Yes,Yes,67,54.2,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),3623.95,No,25+,54.0888059701493,5,1,0
4009-ALQFH,Female,No,No,No,25,99.5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2369.05,Yes,25+,94.762,4,0,1
6383-ZTSIW,Female,Yes,Yes,No,39,99.1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,3877.95,No,25+,99.4346153846154,4,0,1
8990-YOZLV,Female,No,No,No,69,66.9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,4577.9,No,25+,66.3463768115942,3,0,0
3069-SSVSN,Female,No,No,No,1,25.85,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,No,0-6,25.85,0,0,0
5222-IMUKT,Male,No,No,No,32,91.05,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,2871.5,No,25+,89.734375,2,0,1
3627-FCRDW,Female,No,No,No,9,71.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,672.55,Yes,7-12,74.7277777777778,0,0,0
7562-GSUHK,Female,No,No,No,16,93.2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1573.7,Yes,13-24,98.35625,3,1,1
6685-XSHHU,Male,No,Yes,Yes,60,20.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1270.55,No,25+,21.1758333333333,0,1,0
8901-UPRHR,Female,No,Yes,Yes,72,109.2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7711.45,No,25+,107.103472222222,5,1,1
